region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,missing_weather_flag
DTLA,2024-09-23,0,0,9,0,0,9,0.622,18.222,17.103,18.361,91.769,4.843,7.92,0.0,0.0,0.0,0
DTLA,2024-09-23,0,1,9,0,0,3,0.756,38.333,16.403,17.898,95.938,3.22,7.2,0.0,0.0,0.0,0
DTLA,2024-09-23,0,3,9,0,0,4,3.368,155.5,15.353,17.067,99.68,0.509,4.32,100.0,0.0,0.0,0
DTLA,2024-09-23,0,4,9,0,0,1,0.783,9.0,14.953,16.502,100.0,0.72,4.32,100.0,0.0,0.0,0
DTLA,2024-09-23,0,5,9,0,0,7,0.402,5.0,14.803,16.094,100.0,2.099,6.12,100.0,0.0,0.0,0
DTLA,2024-09-23,0,6,9,0,0,11,1.032,14.273,14.903,15.809,99.038,4.61,10.8,100.0,0.0,0.0,0
DTLA,2024-09-23,0,7,9,0,0,24,0.918,11.458,14.753,15.554,98.4,4.694,10.8,100.0,0.0,0.0,0
DTLA,2024-09-23,0,8,9,0,0,27,0.995,14.444,14.953,15.823,97.455,4.35,11.88,100.0,0.0,0.0,0
DTLA,2024-09-23,0,9,9,0,0,51,0.716,18.137,15.303,16.79,99.36,1.8,11.88,100.0,0.0,0.0,0
DTLA,2024-09-23,0,10,9,0,0,44,0.642,20.341,18.503,20.212,82.164,0.805,11.16,38.0,0.0,0.0,0
DTLA,2024-09-23,0,11,9,0,0,58,0.632,20.052,22.903,24.708,61.268,1.484,11.88,0.0,0.0,0.0,0
DTLA,2024-09-23,0,12,9,0,0,78,0.659,15.333,27.003,29.117,46.756,4.68,16.2,0.0,0.0,0.0,0
DTLA,2024-09-23,0,13,9,0,0,65,0.726,23.631,29.903,31.501,40.535,10.704,23.4,0.0,0.0,0.0,0
DTLA,2024-09-23,0,14,9,0,0,77,0.792,21.299,30.403,31.287,40.026,14.982,29.52,1.0,0.0,0.0,0
DTLA,2024-09-23,0,15,9,0,0,60,0.93,18.533,29.753,29.695,40.105,16.677,31.32,3.0,0.0,0.0,0
DTLA,2024-09-23,0,16,9,0,0,71,0.788,24.141,27.953,27.185,45.674,17.673,32.4,9.0,0.0,0.0,0
DTLA,2024-09-23,0,17,9,0,0,86,0.777,14.151,25.703,25.59,54.529,14.481,32.4,3.0,0.0,0.0,0
DTLA,2024-09-23,0,18,9,0,0,91,1.215,23.297,22.753,22.852,68.485,15.282,25.92,0.0,0.0,0.0,0
DTLA,2024-09-23,0,19,9,0,0,73,1.134,22.288,19.453,20.216,83.07,10.315,25.56,1.0,0.0,0.0,0
DTLA,2024-09-23,0,20,9,0,0,52,0.66,27.5,18.253,19.409,88.122,6.925,17.64,2.0,0.0,0.0,0
DTLA,2024-09-23,0,21,9,0,0,32,0.99,15.844,17.553,18.332,92.089,9.511,15.48,4.0,0.0,0.0,0
DTLA,2024-09-23,0,22,9,0,0,28,0.853,16.107,17.303,18.222,92.369,7.993,16.2,3.0,0.0,0.0,0
DTLA,2024-09-23,0,23,9,0,0,15,1.152,10.333,17.953,19.146,88.66,6.109,14.04,4.0,0.0,0.0,0
DTLA,2024-09-24,1,0,9,1,0,14,1.487,20.214,17.453,18.411,91.79,7.863,11.88,21.0,0.0,0.0,0
DTLA,2024-09-24,1,1,9,1,0,11,0.743,22.818,16.453,17.553,98.421,7.173,13.68,97.0,0.0,0.0,0
DTLA,2024-09-24,1,2,9,1,0,6,0.605,24.167,16.203,17.71,99.364,4.105,11.88,100.0,0.0,0.0,0
DTLA,2024-09-24,1,3,9,1,0,2,1.734,26.0,16.003,17.645,100.0,2.902,9.0,100.0,0.0,0.0,0
DTLA,2024-09-24,1,4,9,1,0,6,1.416,15.5,15.953,17.606,99.681,2.546,7.56,100.0,0.0,0.0,0
DTLA,2024-09-24,1,5,9,1,0,12,0.647,8.0,15.753,17.13,99.681,3.894,9.0,100.0,0.0,0.0,0
DTLA,2024-09-24,1,6,9,1,0,14,0.843,10.929,15.603,16.634,99.68,5.86,11.52,100.0,0.0,0.0,0
DTLA,2024-09-24,1,7,9,1,0,31,0.85,16.871,15.403,16.356,100.0,5.992,12.6,100.0,0.0,0.0,0
DTLA,2024-09-24,1,8,9,1,0,52,0.88,20.019,15.453,16.126,98.725,7.517,15.48,100.0,0.0,0.0,0
DTLA,2024-09-24,1,9,9,1,0,50,0.919,21.28,16.503,17.7,93.216,4.32,15.48,97.0,0.0,0.0,0
DTLA,2024-09-24,1,10,9,1,0,64,0.598,15.734,18.753,19.955,81.67,4.68,13.68,45.0,0.0,0.0,0
DTLA,2024-09-24,1,11,9,1,0,68,0.514,23.353,21.903,23.211,68.535,6.369,17.64,25.0,0.0,0.0,0
DTLA,2024-09-24,1,12,9,1,0,78,0.51,18.192,24.903,26.346,56.822,10.086,22.32,15.0,0.0,0.0,0
DTLA,2024-09-24,1,13,9,1,0,65,0.554,16.862,26.953,28.198,49.528,13.237,26.64,7.0,0.0,0.0,0
DTLA,2024-09-24,1,14,9,1,0,63,0.614,18.524,27.953,28.581,44.801,15.021,28.8,2.0,0.0,0.0,0
DTLA,2024-09-24,1,15,9,1,0,87,0.757,24.207,27.403,26.985,44.651,17.655,31.68,10.0,0.0,0.0,0
DTLA,2024-09-24,1,16,9,1,0,85,0.857,18.176,24.203,23.012,57.568,20.696,37.08,3.0,0.0,0.0,0
DTLA,2024-09-24,1,17,9,1,0,122,0.797,16.934,22.653,22.006,64.439,17.478,36.0,1.0,0.0,0.0,0
DTLA,2024-09-24,1,18,9,1,0,103,0.92,19.835,20.003,19.978,76.779,13.767,27.36,6.0,0.0,0.0,0
DTLA,2024-09-24,1,19,9,1,0,79,0.89,18.392,18.253,18.66,84.268,10.134,24.12,3.0,0.0,0.0,0
DTLA,2024-09-24,1,20,9,1,0,62,0.553,14.629,17.653,18.356,86.671,7.704,17.64,2.0,0.0,0.0,0
DTLA,2024-09-24,1,21,9,1,0,59,0.587,17.576,17.153,17.942,90.315,7.519,13.68,2.0,0.0,0.0,0
DTLA,2024-09-24,1,22,9,1,0,43,0.795,15.605,16.903,17.874,92.346,6.542,13.32,28.0,0.0,0.0,0
DTLA,2024-09-24,1,23,9,1,0,16,0.553,21.562,16.553,17.776,94.119,4.68,11.52,33.0,0.0,0.0,0
DTLA,2024-09-25,2,0,9,2,0,10,0.506,33.9,16.203,17.424,96.239,4.694,8.64,98.0,0.0,0.0,0
DTLA,2024-09-25,2,1,9,2,0,5,0.531,28.0,15.753,17.063,98.728,3.952,9.0,99.0,0.0,0.0,0
DTLA,2024-09-25,2,2,9,2,0,5,1.12,22.8,15.403,16.846,99.68,2.501,7.92,100.0,0.0,0.0,0
DTLA,2024-09-25,2,3,9,2,0,2,0.752,15.0,15.203,16.282,99.041,4.202,9.0,100.0,0.0,0.0,0
DTLA,2024-09-25,2,4,9,2,0,2,0.392,22.5,14.853,15.775,99.358,4.5,10.08,100.0,0.0,0.0,0
DTLA,2024-09-25,2,5,9,2,0,6,0.852,13.0,14.653,15.416,99.357,5.082,10.08,100.0,0.0,0.0,0
DTLA,2024-09-25,2,6,9,2,0,12,0.785,10.917,15.253,16.035,98.09,5.983,11.88,100.0,0.0,0.0,0
DTLA,2024-09-25,2,7,9,2,0,29,0.793,10.69,15.303,16.045,96.836,5.863,11.88,100.0,0.0,0.0,0
DTLA,2024-09-25,2,8,9,2,0,41,0.876,11.146,15.803,16.656,93.181,4.847,11.52,100.0,0.0,0.0,0
DTLA,2024-09-25,2,9,9,2,0,50,1.204,19.92,16.653,17.531,87.7,4.413,12.24,97.0,0.0,0.0,0
DTLA,2024-09-25,2,10,9,2,0,55,0.854,19.745,18.553,19.501,77.798,3.931,12.96,55.0,0.0,0.0,0
DTLA,2024-09-25,2,11,9,2,0,60,1.021,21.0,21.153,21.787,66.648,7.002,18.36,22.0,0.0,0.0,0
DTLA,2024-09-25,2,12,9,2,0,52,0.498,15.538,23.753,24.606,56.541,11.109,23.76,5.0,0.0,0.0,0
DTLA,2024-09-25,2,13,9,2,0,80,0.961,21.512,24.853,25.271,52.423,15.406,29.88,7.0,0.0,0.0,0
DTLA,2024-09-25,2,14,9,2,0,69,0.68,21.362,25.103,25.199,51.481,17.063,32.4,4.0,0.0,0.0,0
DTLA,2024-09-25,2,15,9,2,0,77,0.722,15.779,25.103,24.9,52.319,17.288,32.76,4.0,0.0,0.0,0
DTLA,2024-09-25,2,16,9,2,0,79,0.645,17.544,24.803,23.973,53.781,17.175,32.4,2.0,0.0,0.0,0
DTLA,2024-09-25,2,17,9,2,0,95,0.756,16.747,23.453,22.555,57.944,16.826,31.32,1.0,0.0,0.0,0
DTLA,2024-09-25,2,18,9,2,0,90,0.692,18.756,21.103,20.378,65.782,15.014,26.64,0.0,0.0,0.0,0
DTLA,2024-09-25,2,19,9,2,0,62,0.833,17.565,18.503,18.567,78.547,10.249,25.56,0.0,0.0,0.0,0
DTLA,2024-09-25,2,20,9,2,0,51,0.899,17.725,17.353,18.26,86.087,5.248,17.64,0.0,0.0,0.0,0
DTLA,2024-09-25,2,21,9,2,0,36,0.646,21.722,17.103,18.01,87.459,5.248,10.44,0.0,0.0,0.0,0
DTLA,2024-09-25,2,22,9,2,0,25,2.011,43.16,16.553,17.148,89.983,7.132,11.16,0.0,0.0,0.0,0
DTLA,2024-09-25,2,23,9,2,0,18,0.98,11.833,15.903,16.305,92.886,8.068,12.24,0.0,0.0,0.0,0
DTLA,2024-09-26,3,0,9,3,0,14,1.026,19.643,15.153,15.428,96.52,8.557,12.6,2.0,0.0,0.0,0
DTLA,2024-09-26,3,1,9,3,0,3,3.961,26.333,14.703,15.189,98.718,6.854,12.96,2.0,0.0,0.0,0
DTLA,2024-09-26,3,2,9,3,0,4,0.201,36.25,14.403,14.878,99.677,6.552,11.88,100.0,0.0,0.0,0
DTLA,2024-09-26,3,3,9,3,0,2,0.1,13.0,14.153,14.729,99.677,5.232,11.88,100.0,0.0,0.0,0
DTLA,2024-09-26,3,4,9,3,0,2,0.392,29.0,13.703,14.347,100.0,3.784,10.8,100.0,0.0,0.0,0
DTLA,2024-09-26,3,5,9,3,0,4,0.414,11.0,13.503,13.968,99.675,4.413,10.08,100.0,0.0,0.0,0
DTLA,2024-09-26,3,6,9,3,0,11,0.95,9.182,13.753,13.678,99.352,8.597,15.48,100.0,0.0,0.0,0
DTLA,2024-09-26,3,7,9,3,0,15,1.052,16.8,13.503,13.38,99.351,8.323,15.48,100.0,0.0,0.0,0
DTLA,2024-09-26,3,8,9,3,0,50,0.922,13.22,13.603,13.529,98.707,7.989,15.12,100.0,0.0,0.0,0
DTLA,2024-09-26,3,9,9,3,0,58,0.853,18.017,14.953,15.138,90.747,6.331,15.48,93.0,0.0,0.0,0
DTLA,2024-09-26,3,10,9,3,0,49,0.872,19.816,17.403,17.823,78.386,5.072,15.48,77.0,0.0,0.0,0
DTLA,2024-09-26,3,11,9,3,0,62,0.803,20.081,20.103,20.662,67.08,6.662,18.72,32.0,0.0,0.0,0
DTLA,2024-09-26,3,12,9,3,0,81,0.562,16.556,22.803,24.358,57.787,6.814,19.8,14.0,0.0,0.0,0
DTLA,2024-09-26,3,13,9,3,0,62,0.929,18.968,25.203,26.733,50.517,9.139,21.96,5.0,0.0,0.0,0
DTLA,2024-09-26,3,14,9,3,0,54,0.784,21.87,25.903,26.563,48.933,13.874,28.08,4.0,0.0,0.0,0
DTLA,2024-09-26,3,15,9,3,0,69,0.687,20.014,25.203,24.863,49.706,16.596,31.68,6.0,0.0,0.0,0
DTLA,2024-09-26,3,16,9,3,0,74,0.792,20.189,24.453,23.221,51.145,17.179,32.04,1.0,0.0,0.0,0
DTLA,2024-09-26,3,17,9,3,0,79,0.761,16.759,23.203,22.002,54.249,15.804,31.68,0.0,0.0,0.0,0
DTLA,2024-09-26,3,18,9,3,0,83,0.826,14.819,21.153,20.802,62.267,10.465,26.28,0.0,0.0,0.0,0
DTLA,2024-09-26,3,19,9,3,0,53,0.563,18.849,19.253,19.176,71.637,9.45,19.44,0.0,0.0,0.0,0
DTLA,2024-09-26,3,20,9,3,0,47,0.722,18.255,17.903,18.31,80.776,7.517,16.2,0.0,0.0,0.0,0
DTLA,2024-09-26,3,21,9,3,0,40,0.884,21.25,16.953,17.886,88.293,5.069,13.32,0.0,0.0,0.0,0
DTLA,2024-09-26,3,22,9,3,0,31,1.024,37.71,16.503,17.799,91.438,2.846,9.36,0.0,0.0,0.0,0
DTLA,2024-09-26,3,23,9,3,0,23,1.058,12.696,15.803,16.856,95.612,4.511,7.56,0.0,0.0,0.0,0
DTLA,2024-09-27,4,0,9,4,0,7,0.668,8.429,15.153,16.042,98.405,5.12,9.72,93.0,0.0,0.0,0
DTLA,2024-09-27,4,1,9,4,0,18,0.696,10.833,14.853,15.987,98.719,2.794,9.36,17.0,0.0,0.0,0
DTLA,2024-09-27,4,2,9,4,0,4,0.918,16.75,14.403,15.773,100.0,0.54,5.4,99.0,0.0,0.0,0
DTLA,2024-09-27,4,3,9,4,0,2,1.531,18.5,14.253,15.239,100.0,2.794,6.48,98.0,0.0,0.0,0
DTLA,2024-09-27,4,4,9,4,0,4,0.496,18.25,13.803,14.269,100.0,5.248,9.36,100.0,0.0,0.0,0
DTLA,2024-09-27,4,5,9,4,0,6,0.602,6.833,13.603,13.956,99.675,5.415,11.16,100.0,0.0,0.0,0
DTLA,2024-09-27,4,6,9,4,0,9,0.624,13.0,13.903,14.33,99.676,5.635,11.88,100.0,0.0,0.0,0
DTLA,2024-09-27,4,7,9,4,0,20,0.756,11.15,13.253,13.508,99.674,5.257,12.24,100.0,0.0,0.0,0
DTLA,2024-09-27,4,8,9,4,0,34,1.068,11.559,13.253,13.565,99.674,4.863,12.6,100.0,0.0,0.0,0
DTLA,2024-09-27,4,9,9,4,0,51,0.566,17.922,14.453,15.013,95.257,4.357,12.96,99.0,0.0,0.0,0
DTLA,2024-09-27,4,10,9,4,0,50,0.689,21.66,17.353,17.776,77.87,4.694,14.76,60.0,0.0,0.0,0
DTLA,2024-09-27,4,11,9,4,0,56,0.605,19.946,20.503,21.086,64.388,6.364,18.36,20.0,0.0,0.0,0
DTLA,2024-09-27,4,12,9,4,0,65,0.788,22.446,23.303,24.495,54.628,7.696,20.52,8.0,0.0,0.0,0
DTLA,2024-09-27,4,13,9,4,0,66,0.85,16.03,25.553,26.642,48.21,10.404,23.76,3.0,0.0,0.0,0
DTLA,2024-09-27,4,14,9,4,0,68,0.47,16.294,26.303,26.83,46.719,13.746,28.08,1.0,0.0,0.0,0
DTLA,2024-09-27,4,15,9,4,0,68,0.722,24.25,26.203,25.824,44.613,14.773,29.16,0.0,0.0,0.0,0
DTLA,2024-09-27,4,16,9,4,0,80,0.693,23.462,25.103,23.704,46.242,15.697,29.52,1.0,0.0,0.0,0
DTLA,2024-09-27,4,17,9,4,0,97,0.749,16.773,22.903,21.763,55.603,15.63,29.52,3.0,0.0,0.0,0
DTLA,2024-09-27,4,18,9,4,0,82,0.895,28.476,20.153,19.477,65.368,12.221,25.2,1.0,0.0,0.0,0
DTLA,2024-09-27,4,19,9,4,0,72,0.921,47.111,17.953,17.867,78.721,10.009,21.96,1.0,0.0,0.0,0
DTLA,2024-09-27,4,20,9,4,0,57,0.782,16.965,16.903,17.057,85.488,9.0,17.64,5.0,0.0,0.0,0
DTLA,2024-09-27,4,21,9,4,0,47,0.724,17.957,16.153,16.687,90.536,6.776,16.2,8.0,0.0,0.0,0
DTLA,2024-09-27,4,22,9,4,0,32,0.871,36.0,15.653,16.727,93.474,3.076,12.24,22.0,0.0,0.0,0
DTLA,2024-09-27,4,23,9,4,0,16,0.626,11.0,15.153,16.205,96.209,3.097,7.56,32.0,0.0,0.0,0
DTLA,2024-09-28,5,0,9,5,1,10,1.218,24.5,14.453,15.129,99.035,5.043,9.72,100.0,0.0,0.0,0
DTLA,2024-09-28,5,1,9,5,1,6,0.888,20.5,13.903,14.478,99.353,4.5,10.44,100.0,0.0,0.0,0
DTLA,2024-09-28,5,2,9,5,1,8,1.146,26.625,13.703,14.501,99.029,2.368,9.72,100.0,0.0,0.0,0
DTLA,2024-09-28,5,4,9,5,1,2,1.201,17.0,13.603,14.094,100.0,4.589,10.08,100.0,0.0,0.0,0
DTLA,2024-09-28,5,5,9,5,1,3,0.516,8.0,13.503,13.899,100.0,5.005,11.52,100.0,0.0,0.0,0
DTLA,2024-09-28,5,6,9,5,1,6,0.632,11.5,14.453,15.345,99.677,3.814,12.6,99.0,0.0,0.0,0
DTLA,2024-09-28,5,7,9,5,1,13,0.735,15.692,13.803,14.177,100.0,5.877,12.24,100.0,0.0,0.0,0
DTLA,2024-09-28,5,8,9,5,1,15,0.703,12.733,13.753,14.096,98.068,5.248,12.6,100.0,0.0,0.0,0
DTLA,2024-09-28,5,9,9,5,1,35,0.751,17.543,14.503,15.448,97.131,2.577,12.6,100.0,0.0,0.0,0
DTLA,2024-09-28,5,10,9,5,1,31,0.651,19.935,17.553,18.147,77.9,3.997,13.32,14.0,0.0,0.0,0
DTLA,2024-09-28,5,11,9,5,1,51,0.868,22.686,21.203,21.55,60.481,7.742,19.44,2.0,0.0,0.0,0
DTLA,2024-09-28,5,12,9,5,1,55,0.707,20.018,23.853,24.552,51.321,10.144,23.4,0.0,0.0,0.0,0
DTLA,2024-09-28,5,13,9,5,1,53,0.633,23.113,26.103,26.804,44.585,11.557,25.2,0.0,0.0,0.0,0
DTLA,2024-09-28,5,14,9,5,1,51,0.613,21.176,27.003,26.932,42.144,15.35,29.52,2.0,0.0,0.0,0
DTLA,2024-09-28,5,15,9,5,1,73,0.823,26.26,25.803,24.438,42.926,19.094,34.92,1.0,0.0,0.0,0
DTLA,2024-09-28,5,16,9,5,1,71,1.222,28.197,24.603,22.599,44.465,17.429,35.28,0.0,0.0,0.0,0
DTLA,2024-09-28,5,17,9,5,1,66,0.743,19.409,23.703,22.372,47.869,13.37,31.68,0.0,0.0,0.0,0
DTLA,2024-09-28,5,18,9,5,1,69,0.669,17.13,21.853,20.719,56.995,14.174,24.12,0.0,0.0,0.0,0
DTLA,2024-09-28,5,19,9,5,1,61,0.816,27.295,19.003,18.769,74.67,11.526,24.12,0.0,0.0,0.0,0
DTLA,2024-09-28,5,20,9,5,1,53,0.6,13.698,17.853,18.27,82.348,8.09,19.08,0.0,0.0,0.0,0
DTLA,2024-09-28,5,21,9,5,1,44,0.837,21.25,17.353,18.374,85.26,4.073,13.68,0.0,0.0,0.0,0
DTLA,2024-09-28,5,22,9,5,1,35,0.74,23.371,16.403,17.9,91.432,1.207,7.2,0.0,0.0,0.0,0
DTLA,2024-09-28,5,23,9,5,1,20,0.943,41.6,15.803,16.989,95.612,3.6,6.12,0.0,0.0,0.0,0
DTLA,2024-09-29,6,0,9,6,1,9,1.116,19.0,15.103,16.164,100.0,4.457,7.92,100.0,0.0,0.0,0
DTLA,2024-09-29,6,1,9,6,1,12,1.511,12.333,14.653,15.878,100.0,2.167,7.92,100.0,0.0,0.0,0
DTLA,2024-09-29,6,2,9,6,1,5,1.391,15.2,14.603,16.014,100.0,0.764,5.4,100.0,0.0,0.0,0
DTLA,2024-09-29,6,3,9,6,1,5,1.932,17.0,14.653,15.811,99.678,2.501,6.84,100.0,0.0,0.0,0
DTLA,2024-09-29,6,4,9,6,1,2,2.054,44.0,14.203,15.12,100.0,3.144,9.0,100.0,0.0,0.0,0
DTLA,2024-09-29,6,5,9,6,1,1,0.77,7.0,13.853,14.726,100.0,2.577,8.64,100.0,0.0,0.0,0
DTLA,2024-09-29,6,6,9,6,1,5,0.664,15.0,13.753,14.908,100.0,0.402,4.68,100.0,0.0,0.0,0
DTLA,2024-09-29,6,7,9,6,1,7,0.961,64.286,13.903,14.711,100.0,3.149,7.92,100.0,0.0,0.0,0
DTLA,2024-09-29,6,8,9,6,1,20,0.597,13.85,14.153,14.895,98.074,3.476,10.44,99.0,0.0,0.0,0
DTLA,2024-09-29,6,9,9,6,1,36,0.632,17.694,15.403,16.385,95.598,3.964,12.6,96.0,0.0,0.0,0
DTLA,2024-09-29,6,10,9,6,1,58,0.561,15.224,19.003,19.303,72.526,6.74,17.28,20.0,0.0,0.0,0
DTLA,2024-09-29,6,11,9,6,1,48,0.683,25.438,23.003,23.218,51.435,7.511,19.44,5.0,0.0,0.0,0
DTLA,2024-09-29,6,12,9,6,1,60,0.696,24.117,25.753,25.752,42.212,11.766,24.84,3.0,0.0,0.0,0
DTLA,2024-09-29,6,13,9,6,1,78,0.941,24.667,26.453,26.259,41.308,14.872,29.16,3.0,0.0,0.0,0
DTLA,2024-09-29,6,14,9,6,1,62,0.766,21.871,26.703,25.919,38.997,16.678,31.68,4.0,0.0,0.0,0
DTLA,2024-09-29,6,15,9,6,1,60,0.743,19.317,26.703,25.213,38.485,18.102,33.48,1.0,0.0,0.0,0
DTLA,2024-09-29,6,16,9,6,1,68,0.948,22.397,26.603,24.507,37.951,16.783,33.12,0.0,0.0,0.0,0
DTLA,2024-09-29,6,17,9,6,1,86,0.877,24.395,25.453,23.608,41.301,15.484,30.6,0.0,0.0,0.0,0
DTLA,2024-09-29,6,18,9,6,1,72,0.871,21.736,23.503,22.273,47.973,12.352,25.92,1.0,0.0,0.0,0
DTLA,2024-09-29,6,19,9,6,1,44,0.647,21.227,20.403,19.912,61.089,9.081,20.88,1.0,0.0,0.0,0
DTLA,2024-09-29,6,20,9,6,1,40,0.975,22.775,18.953,19.19,69.97,5.72,15.12,1.0,0.0,0.0,0
DTLA,2024-09-29,6,21,9,6,1,24,1.222,29.292,17.753,18.419,79.977,4.979,10.44,1.0,0.0,0.0,0
DTLA,2024-09-29,6,22,9,6,1,20,0.643,18.0,17.053,17.822,86.335,5.545,9.0,0.0,0.0,0.0,0
DTLA,2024-09-29,6,23,9,6,1,10,1.02,18.4,16.453,17.394,91.435,5.148,8.64,0.0,0.0,0.0,0
DTLA,2024-09-30,7,0,9,0,0,12,0.978,11.5,15.653,16.882,96.844,3.439,7.56,0.0,0.0,0.0,0
DTLA,2024-09-30,7,1,9,0,0,5,0.821,31.2,15.603,17.065,96.843,1.708,4.32,2.0,0.0,0.0,0
DTLA,2024-09-30,7,2,9,0,0,2,3.07,28.0,15.353,16.856,98.091,1.298,2.16,12.0,0.0,0.0,0
DTLA,2024-09-30,7,3,9,0,0,4,1.538,21.5,14.353,15.277,99.677,3.348,3.96,99.0,0.0,0.0,0
DTLA,2024-09-30,7,4,9,0,0,3,1.015,9.667,13.903,14.504,99.676,4.446,6.12,98.0,0.0,0.0,0
DTLA,2024-09-30,7,5,9,0,0,8,1.334,12.0,13.903,14.529,97.434,3.425,5.76,85.0,0.0,0.0,0
DTLA,2024-09-30,7,6,9,0,0,7,0.563,16.714,14.253,14.808,96.496,4.394,6.48,80.0,0.0,0.0,0
DTLA,2024-09-30,7,7,9,0,0,26,0.818,11.462,13.953,14.517,98.071,4.214,5.04,93.0,0.0,0.0,0
DTLA,2024-09-30,7,8,9,0,0,36,0.973,15.75,14.903,15.222,91.634,5.652,11.16,5.0,0.0,0.0,0
DTLA,2024-09-30,7,9,9,0,0,45,0.792,14.444,17.403,17.921,75.379,2.98,11.52,0.0,0.0,0.0,0
DTLA,2024-09-30,7,10,9,0,0,45,0.575,12.067,21.003,21.384,59.844,3.671,13.32,1.0,0.0,0.0,0
DTLA,2024-09-30,7,11,9,0,0,53,0.644,16.566,24.953,25.79,46.81,3.976,14.76,0.0,0.0,0.0,0
DTLA,2024-09-30,7,12,9,0,0,49,0.67,15.959,29.253,30.462,35.31,5.192,16.2,0.0,0.0,0.0,0
DTLA,2024-09-30,7,13,9,0,0,55,0.605,11.8,32.503,32.793,27.55,10.485,22.68,0.0,0.0,0.0,0
DTLA,2024-09-30,7,14,9,0,0,37,0.621,22.838,33.353,32.75,26.351,15.096,28.44,0.0,0.0,0.0,0
DTLA,2024-09-30,7,15,9,0,0,75,0.97,16.973,32.153,30.677,29.235,18.837,33.48,0.0,0.0,0.0,0
DTLA,2024-09-30,7,16,9,0,0,72,0.86,18.903,30.053,27.424,30.539,19.798,34.92,0.0,0.0,0.0,0
DTLA,2024-09-30,7,17,9,0,0,85,0.781,14.494,27.253,25.336,37.757,16.502,34.2,1.0,0.0,0.0,0
DTLA,2024-09-30,7,18,9,0,0,67,0.76,21.134,22.753,22.914,62.829,11.132,29.16,1.0,0.0,0.0,0
DTLA,2024-09-30,7,19,9,0,0,45,1.146,17.444,20.503,21.603,77.594,7.858,20.16,4.0,0.0,0.0,0
DTLA,2024-09-30,7,20,9,0,0,47,0.738,16.596,19.453,21.011,83.866,5.294,14.76,6.0,0.0,0.0,0
DTLA,2024-09-30,7,21,9,0,0,33,0.768,18.182,18.903,20.828,87.342,3.065,11.16,0.0,0.0,0.0,0
DTLA,2024-09-30,7,22,9,0,0,32,0.57,20.25,18.303,20.185,90.684,3.363,7.2,5.0,0.0,0.0,0
DTLA,2024-09-30,7,23,9,0,0,6,0.773,13.667,17.653,19.752,94.467,1.879,6.48,4.0,0.0,0.0,0
DTLA,2024-10-01,8,0,10,1,0,6,0.361,6.833,16.853,18.805,99.368,2.886,3.96,0.0,0.0,0.0,0
DTLA,2024-10-01,8,1,10,1,0,1,0.117,15.0,16.603,18.288,99.683,4.144,5.04,96.0,0.0,0.0,0
DTLA,2024-10-01,8,2,10,1,0,2,0.892,24.0,16.203,17.967,100.0,2.621,5.76,100.0,0.0,0.0,0
DTLA,2024-10-01,8,3,10,1,0,3,0.965,10.0,16.053,18.059,100.0,0.54,3.96,100.0,0.0,0.0,0
DTLA,2024-10-01,8,4,10,1,0,6,0.717,11.5,16.403,18.261,98.107,1.698,1.8,98.0,0.0,0.0,0
DTLA,2024-10-01,8,5,10,1,0,6,0.459,4.167,16.353,17.803,95.936,3.396,3.6,99.0,0.0,0.0,0
DTLA,2024-10-01,8,6,10,1,0,13,0.881,11.0,15.153,16.249,100.0,4.354,10.8,100.0,0.0,0.0,0
DTLA,2024-10-01,8,7,10,1,0,23,0.621,12.13,15.253,16.416,99.041,3.759,10.08,100.0,0.0,0.0,0
DTLA,2024-10-01,8,8,10,1,0,41,0.69,11.561,15.903,17.301,96.231,2.676,9.36,100.0,0.0,0.0,0
DTLA,2024-10-01,8,9,10,1,0,54,0.736,21.704,17.053,18.756,94.141,2.753,10.44,90.0,0.0,0.0,0
DTLA,2024-10-01,8,10,10,1,0,45,0.446,18.911,20.803,22.223,72.614,3.586,13.68,24.0,0.0,0.0,0
DTLA,2024-10-01,8,11,10,1,0,55,0.672,23.018,25.003,26.74,54.879,2.676,14.04,2.0,0.0,0.0,0
DTLA,2024-10-01,8,12,10,1,0,66,0.786,22.227,29.303,31.093,39.338,3.952,15.12,1.0,0.0,0.0,0
DTLA,2024-10-01,8,13,10,1,0,61,0.804,18.164,32.453,33.302,30.995,9.45,21.24,0.0,0.0,0.0,0
DTLA,2024-10-01,8,14,10,1,0,50,0.664,39.22,32.003,32.038,32.739,14.53,28.44,3.0,0.0,0.0,0
DTLA,2024-10-01,8,15,10,1,0,60,0.719,13.133,29.703,29.433,39.577,15.834,30.24,3.0,0.0,0.0,0
DTLA,2024-10-01,8,16,10,1,0,89,0.662,17.876,27.503,26.974,45.699,14.4,30.24,16.0,0.0,0.0,0
DTLA,2024-10-01,8,17,10,1,0,80,0.802,15.275,26.003,25.919,49.756,11.227,27.72,10.0,0.0,0.0,0
DTLA,2024-10-01,8,18,10,1,0,88,0.752,20.955,24.903,24.919,54.854,11.854,20.16,0.0,0.0,0.0,0
DTLA,2024-10-01,8,19,10,1,0,64,0.82,17.656,22.053,22.369,64.932,9.677,20.52,9.0,0.0,0.0,0
