region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,missing_weather_flag
Westside,2025-04-01,0,1,4,1,0,0,,,12.668,10.529,78.725,13.01,27.36,100.0,0.0,0.0,0
Westside,2025-04-01,0,2,4,1,0,0,,,12.218,10.378,83.858,11.898,26.64,80.0,0.0,0.0,0
Westside,2025-04-01,0,3,4,1,0,0,,,12.018,9.994,80.512,11.672,24.84,19.0,0.0,0.0,0
Westside,2025-04-01,0,4,4,1,0,1,0.876,6.0,11.818,9.508,75.455,11.612,23.4,88.0,0.0,0.0,0
Westside,2025-04-01,0,5,4,1,0,1,0.756,5.0,11.118,9.139,79.3,9.424,22.68,63.0,0.0,0.0,0
Westside,2025-04-01,0,6,4,1,0,6,1.016,20.5,10.118,9.481,88.889,1.44,3.24,73.0,0.0,0.0,0
Westside,2025-04-01,0,7,4,1,0,6,1.02,18.833,9.568,8.675,90.06,2.577,4.32,82.0,0.0,0.0,0
Westside,2025-04-01,0,8,4,1,0,12,1.017,14.917,11.268,10.304,83.182,3.948,10.44,99.0,0.0,0.0,0
Westside,2025-04-01,0,9,4,1,0,24,1.008,21.125,13.218,11.88,72.436,6.248,18.0,51.0,0.0,0.0,0
Westside,2025-04-01,0,10,4,1,0,34,0.909,18.941,15.218,12.856,52.165,8.538,23.76,7.0,0.0,0.0,0
Westside,2025-04-01,0,11,4,1,0,39,1.596,31.256,16.218,14.513,49.96,10.08,27.0,80.0,0.0,0.0,0
Westside,2025-04-01,0,12,4,1,0,35,1.033,24.543,16.319,13.947,53.551,17.372,43.2,92.0,0.1,0.1,0
Westside,2025-04-01,0,13,4,1,0,36,1.123,21.222,16.968,14.204,49.992,22.621,55.08,100.0,0.0,0.0,0
Westside,2025-04-01,0,14,4,1,0,33,1.126,27.121,16.218,12.276,53.709,25.985,61.92,90.0,0.0,0.0,0
Westside,2025-04-01,0,15,4,1,0,36,0.955,23.028,16.169,12.447,56.91,27.08,63.36,97.0,0.0,0.0,0
Westside,2025-04-01,0,16,4,1,0,22,1.412,18.318,15.218,10.803,61.307,27.332,65.88,99.0,0.0,0.0,0
Westside,2025-04-01,0,17,4,1,0,35,1.314,20.771,14.618,10.514,63.721,24.251,63.36,100.0,0.0,0.0,0
Westside,2025-04-01,0,18,4,1,0,32,1.189,20.719,14.168,11.047,67.868,18.382,50.4,100.0,0.0,0.0,0
Westside,2025-04-01,0,19,4,1,0,22,1.053,25.545,13.368,10.532,72.463,16.787,42.12,86.0,0.0,0.0,0
Westside,2025-04-01,0,20,4,1,0,20,1.788,26.05,12.818,10.087,73.601,15.531,36.36,100.0,0.0,0.0,0
Westside,2025-04-01,0,21,4,1,0,5,1.277,21.0,12.518,10.169,71.815,11.792,31.68,100.0,0.0,0.0,0
Westside,2025-04-01,0,22,4,1,0,3,0.102,35.333,12.118,9.328,70.522,13.738,27.72,99.0,0.0,0.0,0
Westside,2025-04-01,0,23,4,1,0,6,1.066,8.833,11.568,9.044,70.901,11.19,27.72,99.0,0.0,0.0,0
Westside,2025-04-02,1,0,4,2,0,3,0.596,13.0,10.918,8.686,73.513,9.029,21.6,0.0,0.0,0.0,0
Westside,2025-04-02,1,1,4,2,0,0,,,10.318,8.355,75.201,6.792,18.0,0.0,0.0,0.0,0
Westside,2025-04-02,1,2,4,2,0,0,,,9.918,7.713,75.655,7.993,15.12,0.0,0.0,0.0,0
Westside,2025-04-02,1,3,4,2,0,1,0.756,5.0,9.418,7.095,77.159,8.496,16.92,0.0,0.0,0.0,0
Westside,2025-04-02,1,4,4,2,0,0,,,9.018,6.636,77.903,8.529,17.28,0.0,0.0,0.0,0
Westside,2025-04-02,1,5,4,2,0,1,1.422,12.0,8.718,5.954,75.452,10.062,19.8,8.0,0.0,0.0,0
Westside,2025-04-02,1,6,4,2,0,5,1.357,19.4,8.568,6.887,81.429,4.025,19.8,4.0,0.0,0.0,0
Westside,2025-04-02,1,7,4,2,0,2,2.282,35.5,8.068,6.444,84.529,3.706,8.28,7.0,0.0,0.0,0
Westside,2025-04-02,1,8,4,2,0,19,0.661,11.263,9.768,7.97,76.949,5.352,12.24,5.0,0.0,0.0,0
Westside,2025-04-02,1,9,4,2,0,18,1.308,69.056,11.718,9.953,61.537,3.144,14.04,3.0,0.0,0.0,0
Westside,2025-04-02,1,10,4,2,0,27,1.284,17.0,13.268,11.2,51.639,3.784,16.56,30.0,0.0,0.0,0
Westside,2025-04-02,1,11,4,2,0,28,0.902,28.929,14.468,12.282,45.143,7.077,23.4,1.0,0.0,0.0,0
Westside,2025-04-02,1,12,4,2,0,29,1.214,27.241,15.718,14.255,43.006,11.043,30.6,1.0,0.0,0.0,0
Westside,2025-04-02,1,13,4,2,0,37,1.109,31.216,15.768,14.043,51.594,17.146,45.72,9.0,0.0,0.0,0
Westside,2025-04-02,1,14,4,2,0,36,1.195,29.333,16.268,13.848,49.801,20.894,52.92,14.0,0.1,0.1,0
Westside,2025-04-02,1,15,4,2,0,27,1.077,37.815,16.369,12.574,44.423,24.483,60.12,34.0,0.0,0.0,0
Westside,2025-04-02,1,16,4,2,0,33,0.851,19.515,15.968,12.014,53.828,24.536,61.56,35.0,0.0,0.0,0
Westside,2025-04-02,1,17,4,2,0,33,1.212,16.97,15.568,11.293,57.345,24.327,56.88,23.0,0.0,0.0,0
Westside,2025-04-02,1,18,4,2,0,29,1.019,19.69,14.718,11.856,65.277,16.517,41.76,21.0,0.0,0.0,0
Westside,2025-04-02,1,19,4,2,0,20,0.754,26.25,13.568,11.219,72.012,13.624,38.52,17.0,0.0,0.0,0
Westside,2025-04-02,1,20,4,2,0,18,1.05,18.722,12.818,10.74,73.352,10.967,29.52,23.0,0.0,0.0,0
Westside,2025-04-02,1,21,4,2,0,9,1.312,13.0,12.268,11.486,79.467,3.245,23.04,0.0,0.0,0.0,0
Westside,2025-04-02,1,22,4,2,0,8,1.34,13.625,11.818,11.419,80.757,0.255,6.84,0.0,0.0,0.0,0
Westside,2025-04-02,1,23,4,2,0,7,1.083,8.714,11.318,10.773,81.792,0.72,1.8,1.0,0.0,0.0,0
Westside,2025-04-03,2,0,4,3,0,7,0.597,14.429,11.468,8.802,68.241,11.157,20.16,5.0,0.0,0.0,0
Westside,2025-04-03,2,1,4,3,0,0,,,10.568,7.626,68.769,11.929,25.92,4.0,0.0,0.0,0
Westside,2025-04-03,2,2,4,3,0,1,1.605,24.0,9.918,7.143,66.972,9.376,23.4,10.0,0.0,0.0,0
Westside,2025-04-03,2,3,4,3,0,0,,,9.618,7.059,69.055,8.102,18.0,1.0,0.0,0.0,0
Westside,2025-04-03,2,4,4,3,0,0,,,9.168,6.898,73.195,6.679,15.84,0.0,0.0,0.0,0
Westside,2025-04-03,2,5,4,3,0,3,1.853,12.333,8.868,6.658,75.741,6.552,13.32,1.0,0.0,0.0,0
Westside,2025-04-03,2,6,4,3,0,6,1.659,15.5,9.468,7.297,76.901,7.459,16.2,37.0,0.0,0.0,0
Westside,2025-04-03,2,7,4,3,0,10,1.376,19.3,9.268,7.179,80.128,7.502,15.12,100.0,0.0,0.0,0
Westside,2025-04-03,2,8,4,3,0,21,1.083,16.048,10.618,8.629,75.253,7.441,17.28,69.0,0.0,0.0,0
Westside,2025-04-03,2,9,4,3,0,23,0.767,22.0,12.368,10.501,68.898,7.245,20.88,21.0,0.0,0.0,0
Westside,2025-04-03,2,10,4,3,0,33,0.721,33.061,14.118,12.523,61.256,5.297,20.88,19.0,0.0,0.0,0
Westside,2025-04-03,2,11,4,3,0,19,1.043,30.947,15.718,15.506,53.948,2.347,19.08,5.0,0.0,0.0,0
Westside,2025-04-03,2,12,4,3,0,47,1.219,25.043,16.919,17.059,49.125,5.318,23.04,2.0,0.0,0.0,0
Westside,2025-04-03,2,13,4,3,0,44,1.029,44.432,17.319,17.094,48.395,9.9,32.04,6.0,0.0,0.0,0
Westside,2025-04-03,2,14,4,3,0,38,0.978,31.868,16.569,15.816,56.241,14.652,41.4,50.0,0.2,0.2,0
Westside,2025-04-03,2,15,4,3,0,33,1.374,24.364,14.718,12.536,64.836,16.268,43.2,44.0,0.0,0.0,0
Westside,2025-04-03,2,16,4,3,0,33,1.064,27.788,14.118,11.214,66.49,17.958,46.44,28.0,0.0,0.0,0
Westside,2025-04-03,2,17,4,3,0,41,1.031,64.512,14.418,12.03,68.381,13.986,44.64,41.0,0.0,0.0,0
Westside,2025-04-03,2,18,4,3,0,36,1.945,29.556,14.518,13.456,69.098,5.343,16.2,53.0,0.1,0.1,0
Westside,2025-04-03,2,19,4,3,0,23,1.571,42.696,13.418,12.454,80.704,7.057,17.64,6.0,0.0,0.0,0
Westside,2025-04-03,2,20,4,3,0,18,0.81,40.722,12.018,11.824,90.844,2.577,15.84,1.0,0.0,0.0,0
Westside,2025-04-03,2,21,4,3,0,14,0.589,10.786,11.818,11.53,90.227,2.621,6.12,2.0,0.0,0.0,0
Westside,2025-04-03,2,22,4,3,0,7,1.286,12.0,11.768,11.008,88.136,5.072,11.16,1.0,0.0,0.0,0
Westside,2025-04-03,2,23,4,3,0,17,1.075,38.059,11.318,11.061,87.506,0.569,9.72,0.0,0.0,0.0,0
Westside,2025-04-04,3,0,4,4,0,8,0.67,34.0,11.068,10.803,87.778,0.255,1.44,0.0,0.0,0.0,0
Westside,2025-04-04,3,1,4,4,0,0,,,10.668,10.278,88.935,0.742,1.8,0.0,0.0,0.0,0
Westside,2025-04-04,3,2,4,4,0,0,,,10.318,9.802,88.906,0.969,2.52,0.0,0.0,0.0,0
Westside,2025-04-04,3,3,4,4,0,0,,,9.718,8.955,89.462,1.773,3.6,0.0,0.0,0.0,0
Westside,2025-04-04,3,4,4,4,0,1,0.744,6.0,8.818,7.788,91.242,2.577,5.76,0.0,0.0,0.0,0
Westside,2025-04-04,3,5,4,4,0,0,,,8.268,7.001,91.832,3.458,7.56,0.0,0.0,0.0,0
Westside,2025-04-04,3,6,4,4,0,7,1.994,15.571,8.518,7.019,89.06,4.725,10.08,0.0,0.0,0.0,0
Westside,2025-04-04,3,7,4,4,0,5,1.564,18.6,8.318,6.714,87.225,4.645,10.44,0.0,0.0,0.0,0
Westside,2025-04-04,3,8,4,4,0,22,0.9,17.136,9.668,8.141,81.856,4.756,12.6,0.0,0.0,0.0,0
Westside,2025-04-04,3,9,4,4,0,29,0.908,20.655,12.168,11.239,69.332,0.649,12.6,0.0,0.0,0.0,0
Westside,2025-04-04,3,10,4,4,0,21,0.836,34.429,14.568,13.035,59.5,5.001,18.72,0.0,0.0,0.0,0
Westside,2025-04-04,3,11,4,4,0,26,0.859,21.423,16.468,16.167,55.454,5.495,21.6,2.0,0.0,0.0,0
Westside,2025-04-04,3,12,4,4,0,51,1.174,42.745,18.269,18.67,52.975,7.389,25.56,11.0,0.0,0.0,0
Westside,2025-04-04,3,13,4,4,0,44,0.944,41.159,18.118,18.188,54.941,11.639,33.48,26.0,0.0,0.0,0
Westside,2025-04-04,3,14,4,4,0,27,1.411,45.667,15.768,14.242,57.199,17.773,44.64,5.0,0.0,0.0,0
Westside,2025-04-04,3,15,4,4,0,31,0.719,17.161,16.369,13.656,45.207,18.956,45.72,11.0,0.0,0.0,0
Westside,2025-04-04,3,16,4,4,0,42,0.799,32.071,17.569,13.79,41.897,20.63,47.88,0.0,0.0,0.0,0
Westside,2025-04-04,3,17,4,4,0,46,1.298,20.5,18.118,13.662,38.263,20.356,46.8,1.0,0.0,0.0,0
Westside,2025-04-04,3,18,4,4,0,41,1.394,33.146,17.769,14.368,42.692,14.849,33.48,1.0,0.0,0.0,0
Westside,2025-04-04,3,19,4,4,0,34,1.005,44.588,16.519,13.133,47.345,15.259,32.4,1.0,0.0,0.0,0
Westside,2025-04-04,3,20,4,4,0,23,1.127,17.478,16.218,13.111,40.636,10.004,30.96,0.0,0.0,0.0,0
Westside,2025-04-04,3,21,4,4,0,6,1.104,14.833,16.718,13.648,36.14,8.292,19.8,0.0,0.0,0.0,0
Westside,2025-04-04,3,22,4,4,0,4,3.147,25.0,15.568,12.929,39.732,5.692,16.56,0.0,0.0,0.0,0
Westside,2025-04-04,3,23,4,4,0,6,1.744,24.0,14.418,11.934,44.335,5.232,11.16,0.0,0.0,0.0,0
Westside,2025-04-05,4,0,4,5,1,12,0.849,52.0,14.368,11.578,42.313,6.49,12.6,0.0,0.0,0.0,0
Westside,2025-04-05,4,1,4,5,1,2,0.0,64.5,13.918,11.268,44.349,5.83,14.76,0.0,0.0,0.0,0
Westside,2025-04-05,4,2,4,5,1,0,,,12.868,9.484,48.688,11.283,19.8,0.0,0.0,0.0,0
Westside,2025-04-05,4,3,4,5,1,0,,,12.868,9.996,49.036,7.895,21.24,9.0,0.0,0.0,0
Westside,2025-04-05,4,4,4,5,1,0,,,11.868,9.487,52.55,4.589,16.2,0.0,0.0,0.0,0
Westside,2025-04-05,4,5,4,5,1,0,,,10.968,8.557,54.986,4.554,10.08,0.0,0.0,0.0,0
Westside,2025-04-05,4,6,4,5,1,1,1.422,10.0,10.168,7.898,58.409,3.711,8.28,42.0,0.0,0.0,0
Westside,2025-04-05,4,7,4,5,1,6,1.19,39.167,10.668,7.433,50.562,8.513,15.12,29.0,0.0,0.0,0
Westside,2025-04-05,4,8,4,5,1,18,1.468,57.778,14.518,10.324,31.915,12.182,23.04,47.0,0.0,0.0,0
Westside,2025-04-05,4,9,4,5,1,27,1.137,44.778,18.468,14.207,23.054,11.746,25.56,18.0,0.0,0.0,0
Westside,2025-04-05,4,10,4,5,1,41,1.847,61.732,22.218,17.878,14.151,10.39,28.44,55.0,0.0,0.0,0
Westside,2025-04-05,4,11,4,5,1,48,1.622,39.25,24.118,21.23,11.459,7.132,27.36,53.0,0.0,0.0,0
Westside,2025-04-05,4,12,4,5,1,68,1.461,32.868,24.919,23.624,10.631,2.422,22.68,67.0,0.0,0.0,0
Westside,2025-04-05,4,13,4,5,1,58,1.25,31.862,23.868,22.314,21.16,11.486,33.84,8.0,0.0,0.0,0
Westside,2025-04-05,4,14,4,5,1,50,1.619,49.52,23.519,22.214,26.871,13.115,37.08,6.0,0.0,0.0,0
Westside,2025-04-05,4,15,4,5,1,52,0.906,51.038,21.919,19.306,28.683,17.975,44.64,2.0,0.0,0.0,0
Westside,2025-04-05,4,16,4,5,1,40,1.225,57.65,20.618,17.496,32.751,17.535,45.0,10.0,0.0,0.0,0
Westside,2025-04-05,4,17,4,5,1,35,1.44,39.371,19.519,15.983,39.757,16.578,41.04,13.0,0.0,0.0,0
Westside,2025-04-05,4,18,4,5,1,40,1.711,44.675,19.419,15.9,37.313,15.019,36.36,17.0,0.0,0.0,0
Westside,2025-04-05,4,19,4,5,1,26,1.581,38.038,20.169,15.583,29.324,18.79,33.12,43.0,0.0,0.0,0
Westside,2025-04-05,4,20,4,5,1,17,0.722,19.471,20.419,15.569,20.804,15.996,38.88,46.0,0.0,0.0,0
Westside,2025-04-05,4,21,4,5,1,6,1.008,8.5,20.019,15.512,20.394,13.125,30.96,8.0,0.0,0.0,0
Westside,2025-04-05,4,22,4,5,1,19,0.784,42.0,19.218,15.655,22.163,7.041,24.84,15.0,0.0,0.0,0
Westside,2025-04-05,4,23,4,5,1,3,1.92,19.333,17.718,15.896,35.663,0.569,12.96,0.0,0.0,0.0,0
Westside,2025-04-06,5,0,4,6,1,3,2.174,14.667,16.519,13.637,28.599,3.415,6.84,0.0,0.0,0.0,0
Westside,2025-04-06,5,1,4,6,1,3,0.972,21.667,17.069,13.589,28.651,7.993,14.76,0.0,0.0,0.0,0
Westside,2025-04-06,5,2,4,6,1,2,1.359,9.5,15.918,12.611,33.038,7.765,15.12,0.0,0.0,0.0,0
Westside,2025-04-06,5,3,4,6,1,0,,,14.968,11.617,36.017,8.437,16.56,0.0,0.0,0.0,0
Westside,2025-04-06,5,4,4,6,1,0,,,14.218,10.98,37.394,7.502,16.2,0.0,0.0,0.0,0
Westside,2025-04-06,5,5,4,6,1,1,0.0,38.0,13.518,10.054,37.872,8.587,16.56,0.0,0.0,0.0,0
Westside,2025-04-06,5,6,4,6,1,2,1.052,7.0,12.818,9.341,40.517,8.987,16.92,0.0,0.0,0.0,0
Westside,2025-04-06,5,7,4,6,1,8,3.452,62.875,12.468,8.8,39.539,9.636,18.36,0.0,0.0,0.0,0
Westside,2025-04-06,5,8,4,6,1,14,1.266,26.357,14.518,10.817,32.509,9.038,19.08,0.0,0.0,0.0,0
Westside,2025-04-06,5,9,4,6,1,21,1.386,39.952,17.919,14.47,24.221,6.341,19.44,0.0,0.0,0.0,0
Westside,2025-04-06,5,10,4,6,1,51,1.136,45.706,20.868,17.56,18.994,5.638,19.8,0.0,0.0,0.0,0
Westside,2025-04-06,5,11,4,6,1,59,1.581,43.068,23.468,21.551,15.558,3.706,19.8,0.0,0.0,0.0,0
Westside,2025-04-06,5,12,4,6,1,52,1.925,44.577,24.718,23.564,15.324,4.589,21.24,0.0,0.0,0.0,0
Westside,2025-04-06,5,13,4,6,1,62,1.415,55.548,24.468,23.589,23.814,9.941,30.6,0.0,0.0,0.0,0
Westside,2025-04-06,5,14,4,6,1,71,1.631,49.662,23.069,22.394,32.652,12.303,35.64,0.0,0.0,0.0,0
Westside,2025-04-06,5,15,4,6,1,60,1.178,67.883,21.769,20.315,29.777,11.594,36.0,0.0,0.0,0.0,0
Westside,2025-04-06,5,16,4,6,1,52,1.251,38.788,20.868,18.6,29.209,10.74,34.2,0.0,0.0,0.0,0
Westside,2025-04-06,5,17,4,6,1,41,1.524,42.976,19.769,16.374,31.823,11.593,31.32,0.0,0.0,0.0,0
Westside,2025-04-06,5,18,4,6,1,59,1.193,58.695,18.118,15.098,37.199,9.98,29.16,3.0,0.0,0.0,0
Westside,2025-04-06,5,19,4,6,1,30,1.244,47.033,15.868,13.127,48.161,10.329,25.56,6.0,0.0,0.0,0
Westside,2025-04-06,5,20,4,6,1,14,0.959,24.071,15.018,13.189,59.609,7.639,21.96,0.0,0.0,0.0,0
Westside,2025-04-06,5,21,4,6,1,10,0.432,20.3,14.768,13.677,64.19,4.025,17.28,7.0,0.0,0.0,0
Westside,2025-04-06,5,22,4,6,1,4,0.771,6.75,14.268,13.493,68.582,2.742,9.0,10.0,0.0,0.0,0
Westside,2025-04-06,5,23,4,6,1,2,1.397,35.0,13.768,13.208,71.322,1.451,6.48,5.0,0.0,0.0,0
Westside,2025-04-07,6,0,4,0,0,5,0.989,12.0,13.568,12.718,71.284,3.076,8.28,76.0,0.0,0.0,0
Westside,2025-04-07,6,1,4,0,0,5,0.535,74.6,12.668,11.546,75.087,4.766,12.24,0.0,0.0,0.0,0
Westside,2025-04-07,6,2,4,0,0,0,,,11.818,10.902,79.671,3.439,11.52,0.0,0.0,0.0,0
Westside,2025-04-07,6,3,4,0,0,0,,,12.068,10.59,77.053,6.854,12.96,6.0,0.0,0.0,0
Westside,2025-04-07,6,4,4,0,0,0,,,11.718,10.666,78.051,3.671,13.32,87.0,0.0,0.0,0
Westside,2025-04-07,6,5,4,0,0,3,0.628,12.333,11.768,10.566,76.743,4.35,8.28,38.0,0.0,0.0,0
Westside,2025-04-07,6,6,4,0,0,5,1.856,13.8,11.418,9.641,71.854,6.144,12.24,0.0,0.0,0.0,0
Westside,2025-04-07,6,7,4,0,0,15,0.981,17.533,11.468,9.482,71.864,7.658,14.4,45.0,0.0,0.0,0
Westside,2025-04-07,6,8,4,0,0,10,1.047,8.3,12.918,11.139,70.197,7.971,18.36,2.0,0.0,0.0,0
Westside,2025-04-07,6,9,4,0,0,16,0.894,53.938,15.468,14.021,61.575,6.552,19.44,0.0,0.0,0.0,0
Westside,2025-04-07,6,10,4,0,0,35,0.909,43.714,18.919,17.148,43.768,6.323,21.6,1.0,0.0,0.0,0
Westside,2025-04-07,6,11,4,0,0,26,1.051,40.269,21.519,21.072,34.419,3.495,20.88,15.0,0.0,0.0,0
Westside,2025-04-07,6,12,4,0,0,38,1.436,31.763,21.968,22.167,40.182,7.815,26.28,7.0,0.0,0.0,0
Westside,2025-04-07,6,13,4,0,0,35,1.085,32.629,21.019,21.974,53.868,11.02,33.84,33.0,0.0,0.0,0
Westside,2025-04-07,6,14,4,0,0,37,1.405,42.054,20.769,21.478,50.844,10.285,34.2,30.0,0.0,0.0,0
Westside,2025-04-07,6,15,4,0,0,34,1.095,45.706,20.368,20.071,45.549,10.657,32.76,13.0,0.0,0.0,0
Westside,2025-04-07,6,16,4,0,0,34,1.186,26.147,19.218,18.096,47.12,10.12,32.76,23.0,0.0,0.0,0
Westside,2025-04-07,6,17,4,0,0,59,1.235,32.373,18.618,16.78,47.601,7.773,30.6,32.0,0.0,0.0,0
Westside,2025-04-07,6,18,4,0,0,41,1.45,29.805,17.118,15.68,54.498,6.051,24.84,8.0,0.0,0.0,0
Westside,2025-04-07,6,19,4,0,0,23,1.636,27.783,15.418,14.216,60.525,4.354,20.16,6.0,0.0,0.0,0
Westside,2025-04-07,6,20,4,0,0,21,0.723,12.762,14.368,13.602,64.979,1.451,13.68,2.0,0.0,0.0,0
Westside,2025-04-07,6,21,4,0,0,13,1.041,18.0,14.168,13.447,65.379,0.969,6.84,0.0,0.0,0.0,0
Westside,2025-04-07,6,22,4,0,0,9,0.54,44.556,14.168,13.428,65.379,1.095,5.04,25.0,0.0,0.0,0
Westside,2025-04-07,6,23,4,0,0,6,0.383,11.833,14.118,13.114,67.858,3.78,8.28,25.0,0.0,0.0,0
Westside,2025-04-08,7,0,4,1,0,3,2.023,11.333,13.968,13.174,70.641,3.144,8.64,0.0,0.0,0.0,0
Westside,2025-04-08,7,1,4,1,0,0,,,13.568,12.756,71.768,2.996,7.2,12.0,0.0,0.0,0
Westside,2025-04-08,7,2,4,1,0,1,1.125,9.0,13.318,12.572,72.209,2.277,5.76,3.0,0.0,0.0,0
Westside,2025-04-08,7,3,4,1,0,0,,,12.968,11.997,72.883,3.462,7.2,16.0,0.0,0.0,0
Westside,2025-04-08,7,4,4,1,0,1,0.876,7.0,12.718,11.691,75.096,4.202,8.64,24.0,0.0,0.0,0
Westside,2025-04-08,7,5,4,1,0,0,,,12.418,11.461,78.423,4.35,9.72,5.0,0.0,0.0,0
Westside,2025-04-08,7,6,4,1,0,9,0.821,35.889,11.568,10.782,88.118,4.86,13.68,11.0,0.0,0.0,0
Westside,2025-04-08,7,7,4,1,0,11,0.987,19.727,11.368,10.498,86.924,4.68,10.08,8.0,0.0,0.0,0
Westside,2025-04-08,7,8,4,1,0,19,1.235,14.842,12.818,11.839,75.367,4.144,12.6,29.0,0.0,0.0,0
Westside,2025-04-08,7,9,4,1,0,24,1.476,38.042,15.718,14.819,61.425,3.144,14.04,31.0,0.0,0.0,0
Westside,2025-04-08,7,10,4,1,0,35,1.28,29.857,18.569,17.77,52.518,3.076,16.2,60.0,0.0,0.0,0
Westside,2025-04-08,7,11,4,1,0,39,1.31,43.359,20.319,20.401,49.547,5.557,22.32,21.0,0.0,0.0,0
Westside,2025-04-08,7,12,4,1,0,22,1.004,44.864,20.919,21.716,52.432,8.536,28.08,36.0,0.0,0.0,0
Westside,2025-04-08,7,13,4,1,0,44,1.191,30.977,20.718,21.539,53.081,9.688,31.32,87.0,0.0,0.0,0
Westside,2025-04-08,7,14,4,1,0,24,1.455,33.542,20.368,20.798,49.56,10.249,32.4,43.0,0.0,0.0,0
Westside,2025-04-08,7,15,4,1,0,40,1.157,38.325,19.669,19.484,48.708,10.235,32.76,18.0,0.0,0.0,0
Westside,2025-04-08,7,16,4,1,0,33,1.404,34.818,19.118,18.446,51.435,9.0,32.04,25.0,0.0,0.0,0
Westside,2025-04-08,7,17,4,1,0,48,0.887,23.688,18.868,17.599,52.42,6.757,28.8,11.0,0.0,0.0,0
Westside,2025-04-08,7,18,4,1,0,51,1.315,36.51,17.868,17.639,64.874,4.045,22.32,23.0,0.0,0.0,0
Westside,2025-04-08,7,19,4,1,0,35,1.451,22.486,16.919,16.925,70.268,3.06,16.56,10.0,0.0,0.0,0
Westside,2025-04-08,7,20,4,1,0,16,1.529,19.625,16.169,16.526,75.921,1.63,11.52,16.0,0.0,0.0,0
Westside,2025-04-08,7,21,4,1,0,12,0.85,13.75,15.618,16.052,79.679,1.548,6.48,5.0,0.0,0.0,0
Westside,2025-04-08,7,22,4,1,0,10,1.038,15.1,15.268,15.886,83.932,1.298,4.32,7.0,0.0,0.0,0
Westside,2025-04-08,7,23,4,1,0,6,0.577,95.167,14.818,15.439,85.831,1.05,3.96,13.0,0.0,0.0,0
Westside,2025-04-09,8,0,4,2,0,1,0.0,18.0,14.168,14.677,88.634,1.484,4.32,23.0,0.0,0.0,0
Westside,2025-04-09,8,1,4,2,0,1,1.827,11.0,13.568,14.047,89.76,0.805,4.32,2.0,0.0,0.0,0
Westside,2025-04-09,8,2,4,2,0,0,,,13.268,13.683,90.332,0.805,2.52,2.0,0.0,0.0,0
Westside,2025-04-09,8,3,4,2,0,0,,,13.268,13.527,87.684,0.918,2.88,0.0,0.0,0.0,0
Westside,2025-04-09,8,4,4,2,0,0,,,13.218,13.358,85.666,0.9,2.52,0.0,0.0,0.0,0
Westside,2025-04-09,8,5,4,2,0,0,,,13.068,13.17,85.083,0.649,1.8,0.0,0.0,0.0,0
Westside,2025-04-09,8,6,4,2,0,7,1.642,15.429,11.768,11.731,90.525,0.9,2.16,0.0,0.0,0.0,0
Westside,2025-04-09,8,7,4,2,0,8,1.108,33.125,11.568,11.467,94.835,2.347,5.4,6.0,0.0,0.0,0
Westside,2025-04-09,8,8,4,2,0,18,1.055,16.389,13.168,12.752,84.529,4.198,12.24,16.0,0.0,0.0,0
Westside,2025-04-09,8,9,4,2,0,22,1.718,22.773,16.569,16.222,65.899,2.817,13.68,1.0,0.0,0.0,0
Westside,2025-04-09,8,10,4,2,0,41,1.764,33.317,20.419,20.157,49.242,1.836,14.76,0.0,0.0,0.0,0
Westside,2025-04-09,8,11,4,2,0,41,1.002,21.756,22.368,22.806,44.586,4.943,20.88,1.0,0.0,0.0,0
Westside,2025-04-09,8,12,4,2,0,38,0.852,26.395,22.468,23.42,49.465,8.805,28.8,13.0,0.0,0.0,0
Westside,2025-04-09,8,13,4,2,0,46,0.995,21.848,21.618,22.721,52.963,10.534,32.4,25.0,0.0,0.0,0
Westside,2025-04-09,8,14,4,2,0,49,0.86,46.327,21.218,21.91,50.794,10.837,33.12,18.0,0.0,0.0,0
Westside,2025-04-09,8,15,4,2,0,43,1.256,27.488,20.519,20.574,50.439,10.986,32.76,17.0,0.0,0.0,0
Westside,2025-04-09,8,16,4,2,0,44,1.087,37.5,19.919,19.235,51.13,10.19,32.76,29.0,0.0,0.0,0
Westside,2025-04-09,8,17,4,2,0,64,0.926,20.531,19.618,18.208,50.879,8.182,30.6,8.0,0.0,0.0,0
Westside,2025-04-09,8,18,4,2,0,68,0.974,27.603,17.819,16.953,59.879,5.877,24.12,16.0,0.0,0.0,0
Westside,2025-04-09,8,19,4,2,0,45,1.961,23.2,15.768,15.189,68.885,4.218,19.8,36.0,0.0,0.0,0
Westside,2025-04-09,8,20,4,2,0,16,2.026,24.688,14.668,14.329,74.922,2.969,14.04,31.0,0.0,0.0,0
Westside,2025-04-09,8,21,4,2,0,7,0.543,34.857,13.868,13.835,80.229,1.371,10.8,39.0,0.0,0.0,0
Westside,2025-04-09,8,22,4,2,0,8,0.84,39.25,13.718,13.67,80.744,1.371,7.92,18.0,0.0,0.0,0
Westside,2025-04-09,8,23,4,2,0,1,0.74,4.0,13.868,13.736,79.962,1.947,7.2,19.0,0.0,0.0,0
Westside,2025-04-10,9,0,4,3,0,1,0.744,6.0,13.618,13.614,81.814,1.273,6.48,19.0,0.0,0.0,0
